Date,Price,Open_1,High_1,Low_1
"Jun 27, 2019",11287.8,11811.6,13929.8,11747.3
"Jun 28, 2019",12409.1,13062.4,13422,10493.5
"Jun 29, 2019",11906.5,11288.4,12461.8,10970.5
"Jun 30, 2019",10818.6,12408,12422.9,11490.8
"Jul 01, 2019",10616.6,11906,12179.3,10765.4
"Jul 02, 2019",10835.9,10821.4,11254.5,10041.6
"Jul 03, 2019",11900.8,10615.5,10923.5,9728.5
"Jul 04, 2019",11163.1,10835.9,11931.8,10835.9
"Jul 05, 2019",10970.2,11899.3,11948,11087.1
"Jul 06, 2019",11268,11159.7,11381.8,10810.3
"Jul 07, 2019",11415.9,10969.8,11650.2,10967.9
"Jul 08, 2019",12252.6,11267.9,11524.6,11108.1
"Jul 09, 2019",12541.5,11415.8,12332.3,11304.8
"Jul 10, 2019",12110.6,12250.6,12772.9,12111.2
"Jul 11, 2019",11342.3,12542.8,13134.4,11594.9
"Jul 12, 2019",11762.1,12111.6,12111.6,11029
"Jul 13, 2019",11364.9,11343.7,11881.4,11109.8
"Jul 14, 2019",10200.1,11762.8,11798.4,10839.4
"Jul 15, 2019",10845.9,11364.3,11448.7,10128.9
"Jul 16, 2019",9424.8,10199.9,11064.7,9885.4
"Jul 17, 2019",9723.2,10844,11019.5,9375.3
"Jul 18, 2019",10651.4,9425.1,9983.6,9082.6
"Jul 19, 2019",10571.5,9723.1,10787.1,9390
"Jul 20, 2019",10826.7,10651.6,10758.4,10160.7
"Jul 21, 2019",10714.4,10571.9,11155.6,10462
"Jul 22, 2019",10412.5,10827,10883.8,10442.5
"Jul 23, 2019",9888.7,10715.1,10806.3,10196.5
"Jul 24, 2019",9804.3,10412.8,10414.7,9865.4
"Jul 25, 2019",9945.3,9887.2,9945.3,9584
"Jul 26, 2019",9831,9804.7,10203.5,9776.6
"Jul 27, 2019",9492.1,9945.2,10436.1,9724.2
"Jul 28, 2019",9727.8,9830.4,10232.3,9389.1
"Jul 29, 2019",9580.9,9491.1,9798.5,9401.1
"Jul 30, 2019",9580.7,9728.5,9835.4,9502.5
"Jul 31, 2019",10082,9580,9703,9483
"Aug 01, 2019",10380,9580.3,10100,9562.4
"Aug 02, 2019",10520.1,10081.9,10459,9890.6
"Aug 03, 2019",10815.7,10380.5,10664.8,10330.5
"Aug 04, 2019",10934.6,10519.9,10893.6,10504.5
"Aug 05, 2019",11816.8,10816.1,11017.7,10568.8
"Aug 06, 2019",11480.9,10934.8,11922.3,10934.8
"Aug 07, 2019",12013.9,11817.6,12291.9,11237
"Aug 08, 2019",12191.6,11481,12114.5,11406.4
"Aug 09, 2019",12089.8,12015.9,12236.6,11727
"Aug 10, 2019",11314.5,12190,12225.3,11885
"Aug 11, 2019",11517.2,12090.5,12185,11281.6
"Aug 12, 2019",11394.2,11314.6,11728.4,11146.1
"Aug 13, 2019",10892.9,11505.1,11508.6,11267.3
"Aug 14, 2019",10049.4,11395,11445.6,10793.2
"Aug 15, 2019",10303.4,10894.2,10894.5,9965.5
"Aug 16, 2019",10335.6,10053.3,10448.2,9580.1
"Aug 17, 2019",10218.1,10300.9,10734,9788.6
"Aug 18, 2019",10312.7,10335.5,10460.7,10016.3
"Aug 19, 2019",10910.7,10219.3,10494.9,10086.7
"Aug 20, 2019",10752.6,10312.8,10923.9,10267.8
"Aug 21, 2019",10141.5,10911.2,10941.6,10581
"Aug 22, 2019",10105,10753.3,10797.8,9908
"Aug 23, 2019",10388.7,10141.1,10218.2,9777
"Aug 24, 2019",10131,10104.9,10434.3,9921.4
"Aug 25, 2019",10136.3,10389.4,10415.9,9917.5
"Aug 26, 2019",10371.8,10132.1,10307,9935.2
"Aug 27, 2019",10184.8,10136,10568.2,10136
"Aug 28, 2019",9729.4,10372.2,10387.6,10060.2
"Aug 29, 2019",9491,10184.7,10271.3,9629.6
"Aug 30, 2019",9585.4,9729.1,9729.1,9343
"Aug 31, 2019",9594.4,9494.1,9675.7,9370.2
"Sep 01, 2019",9729.3,9585.5,9677.5,9457.3
"Sep 02, 2019",10348.8,9594.7,9799.5,9533.6
"Sep 03, 2019",10612.3,9728.8,10431.5,9720.3
"Sep 04, 2019",10568.2,10348.1,10756.8,10283.5
"Sep 05, 2019",10566.9,10611.6,10783.6,10388.6
"Sep 06, 2019",10309.3,10567.8,10630.7,10469.9
"Sep 07, 2019",10461.1,10566.7,10896.2,10227.4
"Sep 08, 2019",10402.8,10306.9,10556.4,10302.3
"Sep 09, 2019",10309,10461.6,10578,10266.3
"Sep 10, 2019",10105.4,10402.1,10478,10095.7
"Sep 11, 2019",10162.5,10308.7,10379.8,9970.7
"Sep 12, 2019",10415.1,10104.9,10257.5,9908.9
"Sep 13, 2019",10342.1,10162.4,10447.9,10051
"Sep 14, 2019",10337.3,10415.2,10441.4,10174.1
"Sep 15, 2019",10311.5,10342.2,10421.4,10253.7
"Sep 16, 2019",10255.5,10337.3,10360.4,10272
"Sep 17, 2019",10195.7,10311.3,10360.5,10108.5
"Sep 18, 2019",10164.7,10254.6,10273.6,10153.5
"Sep 19, 2019",10250.5,10195.7,10257.5,10119.3
"Sep 20, 2019",10172.7,10164.6,10297.6,9707.6
"Sep 21, 2019",9993,10251.5,10279.5,10088.6
"Sep 22, 2019",10031.6,10172.8,10177.9,9939.8
"Sep 23, 2019",9702.2,9993,10075,9870.9
"Sep 24, 2019",8513.9,10031.3,10048.8,9656.3
"Sep 25, 2019",8432.4,9702.7,9793.8,8069.4
"Sep 26, 2019",8063.8,8512.3,8729.8,8245.1
"Sep 27, 2019",8184.9,8432.5,8463.1,7773.6
"Sep 28, 2019",8208.5,8063.8,8257.4,7882.1
"Sep 29, 2019",8049.1,8184.5,8297.2,8031.1
"Sep 30, 2019",8284.3,8208,8226.8,7922.1
"Oct 01, 2019",8302.7,8048.9,8318.5,7749
"Oct 02, 2019",8364.1,8285,8486.2,8187.9
"Oct 03, 2019",8226.9,8302.7,8374,8167.7
"Oct 04, 2019",8148.1,8363.6,8391.7,8090.1
"Oct 05, 2019",8127.3,8227.6,8233.6,8041.4
"Oct 06, 2019",7881.9,8148,8185.1,8030.6
"Oct 07, 2019",8198.6,8127.3,8145.5,7834.9
"Oct 08, 2019",8182.9,7882.6,8293.5,7797
"Oct 09, 2019",8566.7,8198.5,8323.1,8118.1
"Oct 10, 2019",8562.3,8180.1,8655.9,8122.7
"Oct 11, 2019",8267.8,8566.8,8638.5,8438.7
"Oct 12, 2019",8304.4,8562.2,8751.1,8249.7
"Oct 13, 2019",8281.5,8267.6,8394.8,8260.9
"Oct 14, 2019",8353.3,8304.3,8450.2,8190.6
"Oct 15, 2019",8167.2,8281.3,8374.3,8222.2
"Oct 16, 2019",8000.4,8353.4,8400.2,8139.5
"Oct 17, 2019",8073.3,8167.1,8185.9,7929.8
"Oct 18, 2019",7948.5,8000.4,8118.2,7944.4
"Oct 19, 2019",7957.3,8073.3,8116.4,7842
"Oct 20, 2019",8223.4,7948.3,8060.2,7892.4
"Oct 21, 2019",8208.2,7957.4,8288.5,7889.6
"Oct 22, 2019",8031.4,8224.1,8315.3,8155.7
"Oct 23, 2019",7477,8207.4,8289.1,8017.7
"Oct 24, 2019",7422.7,8031,8055,7329.2
"Oct 25, 2019",8658.3,7476.8,7501.5,7366.3
"Oct 26, 2019",9230.6,7422.8,8697.7,7404.9
"Oct 27, 2019",9529.6,8658.4,10540,8061.8
"Oct 28, 2019",9207.2,9230.6,9773.2,9081
"Oct 29, 2019",9411.3,9530.1,9866.9,9202.5
"Oct 30, 2019",9157.9,9206.5,9531.3,9125.3
"Oct 31, 2019",9152.6,9411.3,9411.3,9018.4
"Nov 01, 2019",9230.1,9157.9,9378.9,8959.6
"Nov 02, 2019",9300.6,9153.1,9270.4,9057.2
"Nov 03, 2019",9198.3,9230.3,9356.7,9201.2
"Nov 04, 2019",9396.4,9300.5,9359.1,9095
"Nov 05, 2019",9310.8,9198.7,9500.4,9134.1
"Nov 06, 2019",9338.9,9396.1,9452.7,9193.9
"Nov 07, 2019",9223.5,9311.2,9424.6,9262.7
"Nov 08, 2019",8778.2,9339.2,9367,9130
"Nov 09, 2019",8804.5,9223.6,9254.8,8722.4
"Nov 10, 2019",9036.8,8778.1,8877.5,8746.9
"Nov 11, 2019",8736.9,8804.7,9092.9,8763.5
"Nov 12, 2019",8812.6,9036.9,9066.4,8649.4
"Nov 13, 2019",8783.1,8737.4,8841.2,8615.7
"Nov 14, 2019",8661.2,8813.2,8829.7,8721.1
"Nov 15, 2019",8476.3,8782.9,8799.8,8615.8
"Nov 16, 2019",8497.3,8660.8,8761.8,8437.1
"Nov 17, 2019",8509.8,8476.2,8532.8,8450.7
"Nov 18, 2019",8208.4,8497.4,8631.7,8413
"Nov 19, 2019",8145.7,8510.3,8516.3,8110.4
"Nov 20, 2019",8099.3,8207.7,8245.6,8032.8
"Nov 21, 2019",7627.9,8145.7,8223,8074.2
"Nov 22, 2019",7272.5,8099.4,8129.6,7519.7
"Nov 23, 2019",7324.1,7627.9,7700.9,6818.5
"Nov 24, 2019",6924.7,7271.6,7342.5,7093.7
"Nov 25, 2019",7115.6,7325,7344.1,6894.9
"Nov 26, 2019",7162.8,6924.7,7352.8,6534.8
"Nov 27, 2019",7510.6,7115.5,7329.5,7045.1
"Nov 28, 2019",7426.7,7162.8,7636.9,6875.4
"Nov 29, 2019",7742.7,7510.6,7639.5,7380.6
"Nov 30, 2019",7546.6,7426.6,7825.3,7412.3
"Dec 01, 2019",7396.4,7742.7,7787.7,7472.7
"Dec 02, 2019",7298.2,7546.5,7546.5,7244.4
"Dec 03, 2019",7291.8,7395.9,7433.8,7173.6
"Dec 04, 2019",7204.4,7298.1,7389.4,7227.1
"Dec 05, 2019",7399.2,7291.9,7702.2,7113.6
"Dec 06, 2019",7530.8,7204.6,7476.3,7184
"Dec 07, 2019",7510.9,7399.2,7552.1,7329.8
"Dec 08, 2019",7524.4,7530.4,7595.7,7489.6
"Dec 09, 2019",7355.8,7510.8,7576.4,7416.7
"Dec 10, 2019",7235.7,7524.8,7626,7321.6
"Dec 11, 2019",7208,7356.2,7400.3,7192.1
"Dec 12, 2019",7208,7235.8,7284.4,7168.8
"Dec 13, 2019",7255.2,7208,7272.4,7124.6
"Dec 14, 2019",7080.8,7208.4,7288,7200.3
"Dec 15, 2019",7128.5,7255.2,7267.4,7043.3
"Dec 16, 2019",6903.5,7080.8,7175.8,7033.8
"Dec 17, 2019",6613.3,7128.5,7153.1,6864.6
"Dec 18, 2019",7276,6903.5,6943.5,6575
"Dec 19, 2019",7165.5,6613.5,7387.7,6462.2
"Dec 20, 2019",7196.4,7276.4,7354,7039.3
"Dec 21, 2019",7156.2,7165.5,7218.4,7107.7
"Dec 22, 2019",7495.8,7196.4,7197.6,7129.6
"Dec 23, 2019",7322.8,7156.3,7501.1,7142
"Dec 24, 2019",7268.3,7496.2,7684,7276.2
"Dec 25, 2019",7224.8,7322.4,7433.2,7185.7
"Dec 26, 2019",7210.9,7268.3,7542.4,7150.9
"Dec 27, 2019",7261.7,7225,7414.3,7177.3
"Dec 28, 2019",7321.5,7210.8,7293.8,7128.5
"Dec 29, 2019",7397.5,7261.9,7375.9,7256.5
"Dec 30, 2019",7261.8,7321.6,7518.9,7303
"Dec 31, 2019",7196.4,7397.5,7420.9,7244.1
"Jan 01, 2020",7199.8,7261.5,7331,7167.4
"Jan 02, 2020",6967,7196.4,7259.4,7180
"Jan 03, 2020",7343.1,7199.7,7209.6,6901.4
"Jan 04, 2020",7376.8,6967.1,7402.9,6884.1
"Jan 05, 2020",7372.5,7345.1,7433.1,7291.4
"Jan 06, 2020",7759.1,7376.8,7501,7345.6
"Jan 07, 2020",8155.7,7372.6,7783.1,7366.7
"Jan 08, 2020",8059.6,7759.1,8182,7754.1
"Jan 09, 2020",7842.4,8154.2,8436.4,7900.8
"Jan 10, 2020",8187.1,8060,8065.9,7779.2
"Jan 11, 2020",8024.1,7842.5,8187.4,7697.7
"Jan 12, 2020",8187.6,8187.8,8262.9,8008.4
"Jan 13, 2020",8111.4,8023.3,8189.9,7973.1
"Jan 14, 2020",8829.2,8188.3,8196.7,8068.4
"Jan 15, 2020",8818.3,8111.2,8898.7,8111.2
"Jan 16, 2020",8726.9,8827.9,8904,8615.5
"Jan 17, 2020",8913.1,8818.1,8850,8605.8
"Jan 18, 2020",8916.3,8726.7,9005.1,8675.9
"Jan 19, 2020",8706.2,8913,8982.3,8814.6
"Jan 20, 2020",8641.9,8916.3,9183.7,8552.8
"Jan 21, 2020",8732.6,8705.7,8740.1,8539.2
"Jan 22, 2020",8678.5,8642,8770.3,8524
"Jan 23, 2020",8405.1,8733,8805.4,8610.8
"Jan 24, 2020",8439.9,8678.5,8687.3,8309.6
"Jan 25, 2020",8341.6,8404.9,8522,8242.6
"Jan 26, 2020",8607.8,8439.9,8447.6,8277.2
"Jan 27, 2020",8866.6,8341.6,8607.8,8304.9
"Jan 28, 2020",9377.3,8608.1,8983.1,8585.6
"Jan 29, 2020",9298.9,8866.6,9389.5,8866.6
"Jan 30, 2020",9507.3,9377.3,9428.7,9250.9
"Jan 31, 2020",9349.1,9299.1,9569,9209.2
"Feb 01, 2020",9381.6,9508.3,9525,9222.3
"Feb 02, 2020",9334.9,9349.3,9458.8,9301.5
"Feb 03, 2020",9296.6,9381.5,9465.4,9183.1
"Feb 04, 2020",9193.9,9334.6,9582.8,9243.1
"Feb 05, 2020",9611.8,9296.5,9347.5,9193.9
"Feb 06, 2020",9772,9194.1,9726.8,9179.9
"Feb 07, 2020",9818.6,9611.8,9854.9,9536.1
"Feb 08, 2020",9895.5,9771.9,9872.5,9738.7
"Feb 09, 2020",10151.5,9817.3,9931.2,9673.2
"Feb 10, 2020",9854.1,9895.4,10157.1,9882.7
"Feb 11, 2020",10229.5,10151.5,10181.7,9774.8
"Feb 12, 2020",10317.7,9854,10314.1,9725.1
"Feb 13, 2020",10235.1,10229.3,10435.6,10229.3
"Feb 14, 2020",10333,10321.9,10482.6,10116.9
"Feb 15, 2020",9907.7,10235.5,10372.4,10125.2
"Feb 16, 2020",9932.3,10336,10369.8,9831.7
"Feb 17, 2020",9701.4,9907.4,10056.4,9654.9
"Feb 18, 2020",10158.4,9931.7,9951.5,9468.9
"Feb 19, 2020",9609.4,9701.5,10230.1,9601.6
"Feb 20, 2020",9602.4,10158.6,10230.9,9424.3
"Feb 21, 2020",9684.5,9611.9,9681.4,9448.9
"Feb 22, 2020",9655.7,9602.2,9747.1,9574.5
"Feb 23, 2020",9942.7,9684.5,9706.5,9569.8
"Feb 24, 2020",9662.7,9655.6,9965.6,9653.4
"Feb 25, 2020",9317.2,9943.2,9981,9507
"Feb 26, 2020",8800.3,9662.6,9672.3,9269.8
"Feb 27, 2020",8818.6,9317.1,9368.1,8672
"Feb 28, 2020",8697.5,8800.1,8968.3,8538.5
"Feb 29, 2020",8543.7,8820.1,8898.7,8451.9
"Mar 01, 2020",8540,8697.1,8793.7,8539.8
"Mar 02, 2020",8904.8,8543.8,8737.2,8437.2
"Mar 03, 2020",8761.4,8537.5,8961.8,8503.1
"Mar 04, 2020",8757.9,8906.1,8911.7,8669.3
"Mar 05, 2020",9060.3,8761.3,8840.3,8679.7
"Mar 06, 2020",9134.8,8757.9,9147.3,8751.5
"Mar 07, 2020",8887.8,9060.6,9165.2,9004.9
"Mar 08, 2020",8034.1,9134.2,9180.8,8848.7
"Mar 09, 2020",7933,8887.8,8888,8015.3
"Mar 10, 2020",7891.2,8035.8,8158.8,7648.7
"Mar 11, 2020",7935.1,7933,8145.5,7740.2
"Mar 12, 2020",4826,7892.1,7976.5,7606
"Mar 13, 2020",5584.3,7935.2,7963.1,4546.6
"Mar 14, 2020",5182.7,4815.2,5934.3,3869.5
"Mar 15, 2020",5366.3,5589.4,5634.9,5072.2
"Mar 16, 2020",5030,5182.9,5863.3,5120.6
"Mar 17, 2020",5261.1,5366.4,5369.3,4477.7
"Mar 18, 2020",5361.4,5030.2,5432.8,4946.5
"Mar 19, 2020",6172,5260.7,5373.1,5020.9
"Mar 20, 2020",6205.3,5359.2,6379.5,5256
"Mar 21, 2020",6186.2,6171.6,6858.1,5748.2
"Mar 22, 2020",5822.1,6205.6,6438.3,5887
"Mar 23, 2020",6468.9,6186.9,6394.4,5771.2
"Mar 24, 2020",6744.6,5822,6564.7,5710.8
"Mar 25, 2020",6678.9,6468.8,6814.2,6380.8
"Mar 26, 2020",6725.1,6744.8,6930.2,6474.6
"Mar 27, 2020",6373.4,6677.9,6772.9,6541.7
"Mar 28, 2020",6233.7,6725.5,6813.7,6322.3
"Mar 29, 2020",5890.4,6373.4,6374.3,6046.5
"Mar 30, 2020",6391,6233.2,6258.8,5889.3
"Mar 31, 2020",6412.5,5890.4,6576.5,5872.5
"Apr 01, 2020",6638.5,6391.1,6513.1,6346.3
"Apr 02, 2020",6800.5,6412.4,6661.3,6157.4
"Apr 03, 2020",6735.9,6638.8,7182.7,6567.9
"Apr 04, 2020",6857.4,6799.9,7026.3,6623.6
"Apr 05, 2020",6772.7,6735.9,6958.6,6679.1
"Apr 06, 2020",7332.3,6857.5,6889.4,6686
"Apr 07, 2020",7185.2,6772.8,7335,6770.1
"Apr 08, 2020",7361.2,7332.3,7440.3,7101.7
"Apr 09, 2020",7289,7185.6,7396.1,7153.1
"Apr 10, 2020",6863.1,7361.1,7361.1,7140.3
"Apr 11, 2020",6867.8,7289,7294.4,6756.1
"Apr 12, 2020",6917.6,6862.7,6931.4,6765.1
"Apr 13, 2020",6841.3,6867.9,7158.8,6785.1
"Apr 14, 2020",6850.9,6918.1,6920.3,6618.5
"Apr 15, 2020",6629.1,6841.8,6970.8,6768.6
"Apr 16, 2020",7085.6,6851.3,6929.5,6615.9
"Apr 17, 2020",7035.8,6629.1,7159.7,6520.5
"Apr 18, 2020",7230.8,7085.5,7142.8,7005.8
"Apr 19, 2020",7122.9,7035.9,7259.4,7031.5
"Apr 20, 2020",6833.5,7230.9,7238,7079.1
"Apr 21, 2020",6842.5,7122.9,7207.5,6771.2
"Apr 22, 2020",7112.9,6833.4,6919.3,6774.3
"Apr 23, 2020",7488.5,6842.5,7137.4,6821.8
"Apr 24, 2020",7503.8,7112.8,7655.4,7036.5
"Apr 25, 2020",7540.4,7491.3,7583.5,7423.5
"Apr 26, 2020",7678.9,7503.9,7684.6,7451
"Apr 27, 2020",7766,7540.4,7679.4,7520.5
"Apr 28, 2020",7746.9,7679.4,7768.5,7637.7
"Apr 29, 2020",8770.9,7766,7770.1,7655.3
"Apr 30, 2020",8629,7746.7,8918.5,7729.7
"May 01, 2020",8821.6,8770.6,9437.5,8425.5
"May 02, 2020",8966.3,8628.6,9040.3,8621
"May 03, 2020",8885.5,8821.6,8986.2,8771.3
"May 04, 2020",8874.7,8966.2,9169.9,8742.2
"May 05, 2020",9001,8885.5,8945.5,8553.2
"May 06, 2020",9151.4,8874.2,9078.7,8800.4
"May 07, 2020",9979.8,9000.6,9373.7,8923.6
"May 08, 2020",9806.2,9152.7,10033,9064.8
"May 09, 2020",9554.6,9980.1,10018.2,9731.4
"May 10, 2020",8738.8,9806,9910.5,9533.6
"May 11, 2020",8579.8,9553.9,9569.4,8259.3
"May 12, 2020",8813.8,8737.6,9129.6,8235.6
"May 13, 2020",9298.7,8569.8,8964.5,8542.8
"May 14, 2020",9778.4,8813.9,9384.6,8799.1
"May 15, 2020",9318,9298.7,9887.5,9265.8
"May 16, 2020",9379.5,9778.6,9819.6,9223.2
"May 17, 2020",9677.7,9318.1,9579,9233
"May 18, 2020",9730.7,9376.6,9866,9327.8
"May 19, 2020",9773.3,9678.4,9930.2,9524.4
"May 20, 2020",9512.3,9730.8,9883.9,9498.7
"May 21, 2020",9059,9773,9829.3,9368.4
"May 22, 2020",9169.7,9511.6,9567.1,8833.6
"May 23, 2020",9177,9058.2,9253.5,8952.1
"May 24, 2020",8728.2,9169.8,9303.2,9098.9
"May 25, 2020",8898.2,9177.9,9292,8724.1
"May 26, 2020",8842.5,8728,8959.5,8666.1
"May 27, 2020",9199.1,8897.7,8994.6,8713.9
"May 28, 2020",9572.2,8842.3,9210.9,8818.6
"May 29, 2020",9424.8,9199.8,9610.8,9119.2
"May 30, 2020",9692.5,9573.4,9596.5,9358.1
"May 31, 2020",9454.8,9424.8,9729.9,9352.7
"Jun 01, 2020",10189.3,9692.9,9695.6,9406.2
"Jun 02, 2020",9527.6,9454.5,10301.8,9429.7
"Jun 03, 2020",9667.2,10190.7,10207.3,9347.3
"Jun 04, 2020",9794.4,9527,9667.2,9421.7
"Jun 05, 2020",9631.2,9667.2,9864.4,9490.9
"Jun 06, 2020",9669.6,9794,9846.1,9628.7
"Jun 07, 2020",9742.6,9630.8,9733.1,9549.5
"Jun 08, 2020",9777.9,9669.6,9791.8,9417.4
"Jun 09, 2020",9768.8,9743.4,9788.2,9662.3
"Jun 10, 2020",9878.8,9777.7,9857.2,9616.6
"Jun 11, 2020",9283.2,9768.8,9970.9,9710.7
"Jun 12, 2020",9466.6,9878.9,9945.2,9139.1
"Jun 13, 2020",9471.3,9283.7,9547.5,9249.4
"Jun 14, 2020",9345.3,9466.5,9484.9,9369.9
"Jun 15, 2020",9425.4,9470.7,9474.7,9264.4
"Jun 16, 2020",9523.5,9345.5,9489.7,8925.6
"Jun 17, 2020",9464.6,9425.6,9577.1,9379.3
"Jun 18, 2020",9388.1,9523.6,9543.6,9258.2
"Jun 19, 2020",9314,9464.6,9480.4,9289.3
"Jun 20, 2020",9358.8,9390.3,9424,9249.6
"Jun 21, 2020",9296.4,9314,9394.5,9199.8
"Jun 22, 2020",9683.7,9358.8,9411.2,9288.5
"Jun 23, 2020",9624.6,9296.5,9751.9,9285.8
"Jun 24, 2020",9302,9683.9,9715.6,9581.8
"Jun 25, 2020",9247.5,9624.6,9667.4,9223
"Jun 26, 2020",9160,9300.8,9327.3,9022.6
"Jun 27, 2020",9008.3,9247.5,9296.5,9060.1
"Jun 28, 2020",9124,9160.5,9190.5,8865.3
"Jun 29, 2020",9185.4,9008.4,9185.5,8950.2
"Jun 30, 2020",9135.4,9122.8,9229.1,9033.6
"Jul 01, 2020",9229.9,9186,9199.8,9075.3
"Jul 02, 2020",9085.1,9135.9,9289,9101.1
"Jul 03, 2020",9067.1,9229.9,9259.7,8962.1
"Jul 04, 2020",9134.4,9085,9120.4,9050.9
"Jul 05, 2020",9081,9067.1,9182.3,9049.6
"Jul 06, 2020",9339,9134.3,9149.6,8932.1
"Jul 07, 2020",9256,9080.4,9363,9063.2
"Jul 08, 2020",9429.9,9338.8,9371.2,9209.3
"Jul 09, 2020",9235.7,9256.3,9458.3,9233.1
"Jul 10, 2020",9285.1,9430.1,9434.5,9176
"Jul 11, 2020",9233.3,9239,9309.8,9131.9
"Jul 12, 2020",9300.8,9285.8,9295.5,9184.2
"Jul 13, 2020",9243.6,9234.2,9337.8,9170.4
"Jul 14, 2020",9253.4,9300.5,9329.6,9207.6
"Jul 15, 2020",9198.7,9243.1,9274.8,9135.7
"Jul 16, 2020",9135.3,9253.6,9270.2,9168.7
"Jul 17, 2020",9155.8,9198.7,9224.2,9052
"Jul 18, 2020",9170.2,9135.4,9181.9,9091.5
"Jul 19, 2020",9208,9155.8,9198.8,9126.7
"Jul 20, 2020",9162.4,9170.1,9224.8,9106.4
"Jul 21, 2020",9387.3,9208.1,9218.4,9139.9
"Jul 22, 2020",9513.7,9162.3,9426.9,9155.1
"Jul 23, 2020",9599.6,9387.4,9523.1,9296
"Jul 24, 2020",9546.4,9513.6,9646.5,9451.1
"Jul 25, 2020",9704.1,9599.2,9626.2,9480.5
"Jul 26, 2020",9932.5,9546.7,9729.3,9536.2
"Jul 27, 2020",11022.8,9690,10086.6,9645.9
"Jul 28, 2020",10908.5,9932.7,11367,9894.6
"Jul 29, 2020",11105.9,10961.1,11046.1,10873.6
"Jul 30, 2020",11096.2,10908.4,11336.5,10771.8
"Jul 31, 2020",11333.4,11105.8,11164.4,10861.6
"Aug 01, 2020",11803.1,11096.5,11434.8,10964.6
"Aug 02, 2020",11066.8,11333.2,11847.7,11226.1
"Aug 03, 2020",11224.4,11802.6,12061.1,10730.7
"Aug 04, 2020",11184.7,11066.9,11461.1,10981.6
"Aug 05, 2020",11735.1,11223.8,11407.8,11043
"Aug 06, 2020",11757.1,11184.8,11771.5,11114.5
"Aug 07, 2020",11592,11735,11898.4,11563
"Aug 08, 2020",11764.3,11757.1,11901.8,11352.4
"Aug 09, 2020",11681.2,11591.6,11805.5,11533.5
"Aug 10, 2020",11889.2,11764.4,11792.8,11527.5
"Aug 11, 2020",11390.4,11681.1,12041.1,11546.9
"Aug 12, 2020",11557.2,11889.2,11931.8,11146.7
"Aug 13, 2020",11770.9,11390.4,11605.4,11190.6
"Aug 14, 2020",11750.8,11557.2,11772.9,11298.4
"Aug 15, 2020",11845.3,11771.1,11835.5,11651.5
"Aug 16, 2020",11899,11751.1,11964,11711.5
"Aug 17, 2020",12282.6,11845.5,11922.5,11688.9
"Aug 18, 2020",11947.6,11898.8,12444.1,11764
"Aug 19, 2020",11750.2,12283,12381.4,11842
"Aug 20, 2020",11856.9,11944.4,12013.2,11602.6
"Aug 21, 2020",11529.2,11751,11881,11672.7
"Aug 22, 2020",11661.3,11856.9,11877.4,11495.6
"Aug 23, 2020",11641.6,11529.2,11677,11382.1
"Aug 24, 2020",11753.5,11661.1,11705.4,11520.8
"Aug 25, 2020",11324.8,11641.6,11824.6,11587.1
"Aug 26, 2020",11462.3,11752.9,11766.9,11131
"Aug 27, 2020",11327.4,11324.9,11533.6,11254.6
"Aug 28, 2020",11527.4,11462.3,11580.3,11135.3
"Aug 29, 2020",11468.1,11327.5,11539,11281.9
"Aug 30, 2020",11702,11527.8,11576.8,11433.5
"Aug 31, 2020",11644.2,11468.1,11704.2,11462.6
"Sep 01, 2020",11914.9,11701.1,11760.2,11563.8
"Sep 02, 2020",11413.3,11644.2,12045.9,11544.6
"Sep 03, 2020",10168.8,11914.4,11947.5,11244.9
"Sep 04, 2020",10472.5,11413.2,11442.7,10009.5
"Sep 05, 2020",10092.2,10168.7,10614.2,9960.3
"Sep 06, 2020",10296.4,10472.3,10558.7,9897.8
"Sep 07, 2020",10376.9,10092.2,10337.7,10004.7
"Sep 08, 2020",10126.6,10296.4,10400.9,9887
"Sep 09, 2020",10224.6,10376.9,10434.4,9877.1
"Sep 10, 2020",10339.7,10126.8,10343.3,9984.6
"Sep 11, 2020",10390.2,10224.3,10480.3,10219.2
"Sep 12, 2020",10441.9,10339.8,10398.8,10212.6
"Sep 13, 2020",10326,10390.2,10476.8,10275.9
"Sep 14, 2020",10675.3,10441.7,10579.6,10219.4
"Sep 15, 2020",10785.3,10332.7,10744.3,10264.5
"Sep 16, 2020",10949.5,10675.2,10931.8,10627.8
"Sep 17, 2020",10941.3,10785.2,11093.3,10669.2
"Sep 18, 2020",10933,10950.1,11039.3,10755.2
"Sep 19, 2020",11081.8,10941.3,11029.7,10818.7
"Sep 20, 2020",10921.5,10933,11177.1,10890.7
"Sep 21, 2020",10416.8,11081.6,11081.6,10772.7
"Sep 22, 2020",10531.5,10919.9,10987.2,10328.5
"Sep 23, 2020",10237.3,10419.4,10570.7,10361.7
"Sep 24, 2020",10739.4,10531.5,10535.4,10146.6
"Sep 25, 2020",10688.8,10238.1,10787.8,10201
"Sep 26, 2020",10727.9,10739.9,10756,10558.9
"Sep 27, 2020",10776.2,10688.9,10793.3,10650.2
"Sep 28, 2020",10693.2,10727.9,10799.2,10602.7
"Sep 29, 2020",10840.9,10776.4,10946.6,10685.2
"Sep 30, 2020",10776.1,10694.3,10858.4,10642.4
"Oct 01, 2020",10620.5,10843.4,10847.7,10667.6
"Oct 02, 2020",10572.3,10776.6,10913.7,10462.7
